method,seed,k,knn_accuracy,svm_accuracy,dataset
DDFF-KL,5,25,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,5,50,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,5,75,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,5,100,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,5,150,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,5,200,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,5,300,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,5,500,93.33333333333333,86.66666666666667,ALLAML
DDFF-KL,5,7129,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,25,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,50,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,75,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,100,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,150,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,200,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,300,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,500,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,6,7129,80.0,86.66666666666667,ALLAML
DDFF-KL,7,25,100.0,100.0,ALLAML
DDFF-KL,7,50,100.0,93.33333333333333,ALLAML
DDFF-KL,7,75,100.0,100.0,ALLAML
DDFF-KL,7,100,100.0,93.33333333333333,ALLAML
DDFF-KL,7,150,100.0,100.0,ALLAML
DDFF-KL,7,200,100.0,100.0,ALLAML
DDFF-KL,7,300,100.0,100.0,ALLAML
DDFF-KL,7,500,100.0,100.0,ALLAML
DDFF-KL,7,7129,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,8,25,100.0,100.0,ALLAML
DDFF-KL,8,50,100.0,100.0,ALLAML
DDFF-KL,8,75,100.0,100.0,ALLAML
DDFF-KL,8,100,100.0,100.0,ALLAML
DDFF-KL,8,150,100.0,100.0,ALLAML
DDFF-KL,8,200,100.0,100.0,ALLAML
DDFF-KL,8,300,100.0,100.0,ALLAML
DDFF-KL,8,500,93.33333333333333,100.0,ALLAML
DDFF-KL,8,7129,93.33333333333333,100.0,ALLAML
DDFF-KL,9,25,100.0,93.33333333333333,ALLAML
DDFF-KL,9,50,100.0,100.0,ALLAML
DDFF-KL,9,75,100.0,100.0,ALLAML
DDFF-KL,9,100,100.0,93.33333333333333,ALLAML
DDFF-KL,9,150,100.0,100.0,ALLAML
DDFF-KL,9,200,100.0,93.33333333333333,ALLAML
DDFF-KL,9,300,93.33333333333333,100.0,ALLAML
DDFF-KL,9,500,86.66666666666667,93.33333333333333,ALLAML
DDFF-KL,9,7129,66.66666666666666,93.33333333333333,ALLAML
DDFF-KL,10,25,93.33333333333333,100.0,ALLAML
DDFF-KL,10,50,100.0,100.0,ALLAML
DDFF-KL,10,75,100.0,100.0,ALLAML
DDFF-KL,10,100,100.0,100.0,ALLAML
DDFF-KL,10,150,100.0,100.0,ALLAML
DDFF-KL,10,200,100.0,93.33333333333333,ALLAML
DDFF-KL,10,300,100.0,100.0,ALLAML
DDFF-KL,10,500,100.0,100.0,ALLAML
DDFF-KL,10,7129,100.0,93.33333333333333,ALLAML
DDFF-KL,11,25,80.0,86.66666666666667,ALLAML
DDFF-KL,11,50,80.0,86.66666666666667,ALLAML
DDFF-KL,11,75,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,11,100,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,11,150,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,11,200,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,11,300,80.0,86.66666666666667,ALLAML
DDFF-KL,11,500,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,11,7129,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,12,25,86.66666666666667,93.33333333333333,ALLAML
DDFF-KL,12,50,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,12,75,86.66666666666667,93.33333333333333,ALLAML
DDFF-KL,12,100,86.66666666666667,93.33333333333333,ALLAML
DDFF-KL,12,150,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,12,200,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,12,300,86.66666666666667,93.33333333333333,ALLAML
DDFF-KL,12,500,86.66666666666667,93.33333333333333,ALLAML
DDFF-KL,12,7129,73.33333333333333,86.66666666666667,ALLAML
DDFF-KL,13,25,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,13,50,100.0,93.33333333333333,ALLAML
DDFF-KL,13,75,100.0,93.33333333333333,ALLAML
DDFF-KL,13,100,100.0,93.33333333333333,ALLAML
DDFF-KL,13,150,100.0,93.33333333333333,ALLAML
DDFF-KL,13,200,100.0,93.33333333333333,ALLAML
DDFF-KL,13,300,100.0,93.33333333333333,ALLAML
DDFF-KL,13,500,100.0,93.33333333333333,ALLAML
DDFF-KL,13,7129,80.0,93.33333333333333,ALLAML
DDFF-KL,14,25,93.33333333333333,86.66666666666667,ALLAML
DDFF-KL,14,50,86.66666666666667,93.33333333333333,ALLAML
DDFF-KL,14,75,86.66666666666667,93.33333333333333,ALLAML
DDFF-KL,14,100,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,14,150,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,14,200,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,14,300,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,14,500,100.0,93.33333333333333,ALLAML
DDFF-KL,14,7129,80.0,93.33333333333333,ALLAML
DDFF-KL,15,25,100.0,86.66666666666667,ALLAML
DDFF-KL,15,50,93.33333333333333,100.0,ALLAML
DDFF-KL,15,75,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,15,100,100.0,100.0,ALLAML
DDFF-KL,15,150,93.33333333333333,100.0,ALLAML
DDFF-KL,15,200,100.0,100.0,ALLAML
DDFF-KL,15,300,100.0,93.33333333333333,ALLAML
DDFF-KL,15,500,100.0,93.33333333333333,ALLAML
DDFF-KL,15,7129,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,16,25,80.0,80.0,ALLAML
DDFF-KL,16,50,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,16,75,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,16,100,93.33333333333333,80.0,ALLAML
DDFF-KL,16,150,93.33333333333333,80.0,ALLAML
DDFF-KL,16,200,93.33333333333333,86.66666666666667,ALLAML
DDFF-KL,16,300,93.33333333333333,86.66666666666667,ALLAML
DDFF-KL,16,500,93.33333333333333,86.66666666666667,ALLAML
DDFF-KL,16,7129,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,17,25,100.0,93.33333333333333,ALLAML
DDFF-KL,17,50,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,17,75,100.0,93.33333333333333,ALLAML
DDFF-KL,17,100,100.0,93.33333333333333,ALLAML
DDFF-KL,17,150,100.0,100.0,ALLAML
DDFF-KL,17,200,100.0,100.0,ALLAML
DDFF-KL,17,300,100.0,100.0,ALLAML
DDFF-KL,17,500,100.0,100.0,ALLAML
DDFF-KL,17,7129,80.0,100.0,ALLAML
DDFF-KL,18,25,100.0,100.0,ALLAML
DDFF-KL,18,50,100.0,100.0,ALLAML
DDFF-KL,18,75,100.0,100.0,ALLAML
DDFF-KL,18,100,100.0,100.0,ALLAML
DDFF-KL,18,150,100.0,100.0,ALLAML
DDFF-KL,18,200,100.0,100.0,ALLAML
DDFF-KL,18,300,100.0,100.0,ALLAML
DDFF-KL,18,500,100.0,100.0,ALLAML
DDFF-KL,18,7129,80.0,100.0,ALLAML
DDFF-KL,19,25,100.0,100.0,ALLAML
DDFF-KL,19,50,100.0,100.0,ALLAML
DDFF-KL,19,75,100.0,100.0,ALLAML
DDFF-KL,19,100,100.0,86.66666666666667,ALLAML
DDFF-KL,19,150,100.0,93.33333333333333,ALLAML
DDFF-KL,19,200,100.0,93.33333333333333,ALLAML
DDFF-KL,19,300,100.0,93.33333333333333,ALLAML
DDFF-KL,19,500,100.0,93.33333333333333,ALLAML
DDFF-KL,19,7129,100.0,100.0,ALLAML
DDFF-KL,20,25,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,20,50,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,20,75,100.0,93.33333333333333,ALLAML
DDFF-KL,20,100,100.0,93.33333333333333,ALLAML
DDFF-KL,20,150,100.0,93.33333333333333,ALLAML
DDFF-KL,20,200,100.0,93.33333333333333,ALLAML
DDFF-KL,20,300,100.0,93.33333333333333,ALLAML
DDFF-KL,20,500,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,20,7129,73.33333333333333,93.33333333333333,ALLAML
DDFF-KL,21,25,100.0,100.0,ALLAML
DDFF-KL,21,50,100.0,100.0,ALLAML
DDFF-KL,21,75,100.0,100.0,ALLAML
DDFF-KL,21,100,100.0,100.0,ALLAML
DDFF-KL,21,150,93.33333333333333,100.0,ALLAML
DDFF-KL,21,200,100.0,100.0,ALLAML
DDFF-KL,21,300,100.0,100.0,ALLAML
DDFF-KL,21,500,86.66666666666667,100.0,ALLAML
DDFF-KL,21,7129,86.66666666666667,100.0,ALLAML
DDFF-KL,22,25,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,22,50,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,22,75,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,22,100,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,22,150,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,22,200,93.33333333333333,86.66666666666667,ALLAML
DDFF-KL,22,300,86.66666666666667,86.66666666666667,ALLAML
DDFF-KL,22,500,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,22,7129,93.33333333333333,93.33333333333333,ALLAML
DDFF-KL,23,25,100.0,93.33333333333333,ALLAML
DDFF-KL,23,50,100.0,100.0,ALLAML
DDFF-KL,23,75,100.0,100.0,ALLAML
DDFF-KL,23,100,100.0,100.0,ALLAML
DDFF-KL,23,150,100.0,100.0,ALLAML
DDFF-KL,23,200,100.0,100.0,ALLAML
DDFF-KL,23,300,100.0,100.0,ALLAML
DDFF-KL,23,500,100.0,100.0,ALLAML
DDFF-KL,23,7129,93.33333333333333,100.0,ALLAML
DDFF-KL,24,25,100.0,100.0,ALLAML
DDFF-KL,24,50,100.0,100.0,ALLAML
DDFF-KL,24,75,93.33333333333333,100.0,ALLAML
DDFF-KL,24,100,93.33333333333333,100.0,ALLAML
DDFF-KL,24,150,100.0,100.0,ALLAML
DDFF-KL,24,200,100.0,100.0,ALLAML
DDFF-KL,24,300,100.0,100.0,ALLAML
DDFF-KL,24,500,93.33333333333333,100.0,ALLAML
DDFF-KL,24,7129,86.66666666666667,100.0,ALLAML
DDFF-Max,0,25,100.0,100.0,ALLAML
DDFF-Max,0,50,100.0,100.0,ALLAML
DDFF-Max,0,75,100.0,100.0,ALLAML
DDFF-Max,0,100,100.0,100.0,ALLAML
DDFF-Max,0,150,100.0,100.0,ALLAML
DDFF-Max,0,200,100.0,100.0,ALLAML
DDFF-Max,0,300,100.0,100.0,ALLAML
DDFF-Max,0,500,100.0,100.0,ALLAML
DDFF-Max,0,7129,80.0,100.0,ALLAML
DDFF-Max,1,25,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,1,50,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,1,75,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,1,100,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,1,150,93.33333333333333,80.0,ALLAML
DDFF-Max,1,200,93.33333333333333,80.0,ALLAML
DDFF-Max,1,300,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,1,500,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,1,7129,80.0,86.66666666666667,ALLAML
DDFF-Max,2,25,100.0,100.0,ALLAML
DDFF-Max,2,50,100.0,100.0,ALLAML
DDFF-Max,2,75,100.0,100.0,ALLAML
DDFF-Max,2,100,100.0,100.0,ALLAML
DDFF-Max,2,150,100.0,100.0,ALLAML
DDFF-Max,2,200,100.0,100.0,ALLAML
DDFF-Max,2,300,100.0,100.0,ALLAML
DDFF-Max,2,500,100.0,100.0,ALLAML
DDFF-Max,2,7129,80.0,100.0,ALLAML
DDFF-Max,3,25,100.0,100.0,ALLAML
DDFF-Max,3,50,100.0,100.0,ALLAML
DDFF-Max,3,75,93.33333333333333,100.0,ALLAML
DDFF-Max,3,100,100.0,100.0,ALLAML
DDFF-Max,3,150,100.0,100.0,ALLAML
DDFF-Max,3,200,100.0,100.0,ALLAML
DDFF-Max,3,300,93.33333333333333,100.0,ALLAML
DDFF-Max,3,500,100.0,100.0,ALLAML
DDFF-Max,3,7129,100.0,100.0,ALLAML
DDFF-Max,4,25,100.0,100.0,ALLAML
DDFF-Max,4,50,100.0,100.0,ALLAML
DDFF-Max,4,75,93.33333333333333,100.0,ALLAML
DDFF-Max,4,100,100.0,100.0,ALLAML
DDFF-Max,4,150,100.0,93.33333333333333,ALLAML
DDFF-Max,4,200,100.0,93.33333333333333,ALLAML
DDFF-Max,4,300,100.0,100.0,ALLAML
DDFF-Max,4,500,100.0,100.0,ALLAML
DDFF-Max,4,7129,86.66666666666667,100.0,ALLAML
DDFF-Max,5,25,86.66666666666667,80.0,ALLAML
DDFF-Max,5,50,86.66666666666667,86.66666666666667,ALLAML
DDFF-Max,5,75,80.0,86.66666666666667,ALLAML
DDFF-Max,5,100,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,5,150,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,5,200,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,5,300,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,5,500,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,5,7129,86.66666666666667,86.66666666666667,ALLAML
DDFF-Max,6,25,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,6,50,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,6,75,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,6,100,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,6,150,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,6,200,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,6,300,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,6,500,93.33333333333333,80.0,ALLAML
DDFF-Max,6,7129,80.0,86.66666666666667,ALLAML
DDFF-Max,7,25,100.0,100.0,ALLAML
DDFF-Max,7,50,100.0,100.0,ALLAML
DDFF-Max,7,75,100.0,100.0,ALLAML
DDFF-Max,7,100,100.0,100.0,ALLAML
DDFF-Max,7,150,100.0,100.0,ALLAML
DDFF-Max,7,200,100.0,100.0,ALLAML
DDFF-Max,7,300,100.0,100.0,ALLAML
DDFF-Max,7,500,100.0,100.0,ALLAML
DDFF-Max,7,7129,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,8,25,100.0,100.0,ALLAML
DDFF-Max,8,50,100.0,86.66666666666667,ALLAML
DDFF-Max,8,75,100.0,86.66666666666667,ALLAML
DDFF-Max,8,100,100.0,100.0,ALLAML
DDFF-Max,8,150,100.0,100.0,ALLAML
DDFF-Max,8,200,100.0,100.0,ALLAML
DDFF-Max,8,300,100.0,100.0,ALLAML
DDFF-Max,8,500,100.0,100.0,ALLAML
DDFF-Max,8,7129,93.33333333333333,100.0,ALLAML
DDFF-Max,9,25,100.0,93.33333333333333,ALLAML
DDFF-Max,9,50,100.0,100.0,ALLAML
DDFF-Max,9,75,93.33333333333333,100.0,ALLAML
DDFF-Max,9,100,93.33333333333333,100.0,ALLAML
DDFF-Max,9,150,100.0,100.0,ALLAML
DDFF-Max,9,200,100.0,100.0,ALLAML
DDFF-Max,9,300,93.33333333333333,100.0,ALLAML
DDFF-Max,9,500,100.0,100.0,ALLAML
DDFF-Max,9,7129,66.66666666666666,93.33333333333333,ALLAML
DDFF-Max,10,25,86.66666666666667,93.33333333333333,ALLAML
DDFF-Max,10,50,100.0,100.0,ALLAML
DDFF-Max,10,75,93.33333333333333,100.0,ALLAML
DDFF-Max,10,100,93.33333333333333,100.0,ALLAML
DDFF-Max,10,150,100.0,100.0,ALLAML
DDFF-Max,10,200,100.0,100.0,ALLAML
DDFF-Max,10,300,100.0,100.0,ALLAML
DDFF-Max,10,500,100.0,100.0,ALLAML
DDFF-Max,10,7129,100.0,93.33333333333333,ALLAML
DDFF-Max,11,25,86.66666666666667,86.66666666666667,ALLAML
DDFF-Max,11,50,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,11,75,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,11,100,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,11,150,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,11,200,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,11,300,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,11,500,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,11,7129,86.66666666666667,86.66666666666667,ALLAML
DDFF-Max,12,25,86.66666666666667,93.33333333333333,ALLAML
DDFF-Max,12,50,86.66666666666667,93.33333333333333,ALLAML
DDFF-Max,12,75,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,12,100,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,12,150,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,12,200,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,12,300,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,12,500,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,12,7129,73.33333333333333,86.66666666666667,ALLAML
DDFF-Max,13,25,100.0,93.33333333333333,ALLAML
DDFF-Max,13,50,100.0,93.33333333333333,ALLAML
DDFF-Max,13,75,100.0,93.33333333333333,ALLAML
DDFF-Max,13,100,100.0,93.33333333333333,ALLAML
DDFF-Max,13,150,100.0,93.33333333333333,ALLAML
DDFF-Max,13,200,100.0,93.33333333333333,ALLAML
DDFF-Max,13,300,100.0,93.33333333333333,ALLAML
DDFF-Max,13,500,100.0,93.33333333333333,ALLAML
DDFF-Max,13,7129,80.0,93.33333333333333,ALLAML
DDFF-Max,14,25,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,14,50,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,14,75,100.0,93.33333333333333,ALLAML
DDFF-Max,14,100,100.0,93.33333333333333,ALLAML
DDFF-Max,14,150,100.0,86.66666666666667,ALLAML
DDFF-Max,14,200,100.0,93.33333333333333,ALLAML
DDFF-Max,14,300,100.0,93.33333333333333,ALLAML
DDFF-Max,14,500,100.0,93.33333333333333,ALLAML
DDFF-Max,14,7129,80.0,93.33333333333333,ALLAML
DDFF-Max,15,25,100.0,86.66666666666667,ALLAML
DDFF-Max,15,50,100.0,100.0,ALLAML
DDFF-Max,15,75,100.0,100.0,ALLAML
DDFF-Max,15,100,100.0,93.33333333333333,ALLAML
DDFF-Max,15,150,100.0,100.0,ALLAML
DDFF-Max,15,200,100.0,93.33333333333333,ALLAML
DDFF-Max,15,300,100.0,100.0,ALLAML
DDFF-Max,15,500,100.0,100.0,ALLAML
DDFF-Max,15,7129,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,16,25,86.66666666666667,86.66666666666667,ALLAML
DDFF-Max,16,50,100.0,86.66666666666667,ALLAML
DDFF-Max,16,75,100.0,86.66666666666667,ALLAML
DDFF-Max,16,100,100.0,80.0,ALLAML
DDFF-Max,16,150,100.0,80.0,ALLAML
DDFF-Max,16,200,100.0,80.0,ALLAML
DDFF-Max,16,300,100.0,86.66666666666667,ALLAML
DDFF-Max,16,500,100.0,86.66666666666667,ALLAML
DDFF-Max,16,7129,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,17,25,100.0,100.0,ALLAML
DDFF-Max,17,50,100.0,100.0,ALLAML
DDFF-Max,17,75,100.0,100.0,ALLAML
DDFF-Max,17,100,100.0,100.0,ALLAML
DDFF-Max,17,150,100.0,100.0,ALLAML
DDFF-Max,17,200,100.0,100.0,ALLAML
DDFF-Max,17,300,100.0,100.0,ALLAML
DDFF-Max,17,500,100.0,100.0,ALLAML
DDFF-Max,17,7129,80.0,100.0,ALLAML
DDFF-Max,18,25,93.33333333333333,100.0,ALLAML
DDFF-Max,18,50,100.0,100.0,ALLAML
DDFF-Max,18,75,100.0,100.0,ALLAML
DDFF-Max,18,100,100.0,100.0,ALLAML
DDFF-Max,18,150,100.0,100.0,ALLAML
DDFF-Max,18,200,100.0,100.0,ALLAML
DDFF-Max,18,300,100.0,100.0,ALLAML
DDFF-Max,18,500,100.0,100.0,ALLAML
DDFF-Max,18,7129,80.0,100.0,ALLAML
DDFF-Max,19,25,93.33333333333333,100.0,ALLAML
DDFF-Max,19,50,93.33333333333333,100.0,ALLAML
DDFF-Max,19,75,93.33333333333333,100.0,ALLAML
DDFF-Max,19,100,93.33333333333333,100.0,ALLAML
DDFF-Max,19,150,100.0,93.33333333333333,ALLAML
DDFF-Max,19,200,100.0,100.0,ALLAML
DDFF-Max,19,300,100.0,100.0,ALLAML
DDFF-Max,19,500,100.0,100.0,ALLAML
DDFF-Max,19,7129,100.0,100.0,ALLAML
DDFF-Max,20,25,100.0,93.33333333333333,ALLAML
DDFF-Max,20,50,100.0,100.0,ALLAML
DDFF-Max,20,75,100.0,100.0,ALLAML
DDFF-Max,20,100,100.0,100.0,ALLAML
DDFF-Max,20,150,100.0,100.0,ALLAML
DDFF-Max,20,200,100.0,100.0,ALLAML
DDFF-Max,20,300,100.0,93.33333333333333,ALLAML
DDFF-Max,20,500,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,20,7129,73.33333333333333,93.33333333333333,ALLAML
DDFF-Max,21,25,100.0,100.0,ALLAML
DDFF-Max,21,50,100.0,100.0,ALLAML
DDFF-Max,21,75,100.0,100.0,ALLAML
DDFF-Max,21,100,100.0,100.0,ALLAML
DDFF-Max,21,150,100.0,100.0,ALLAML
DDFF-Max,21,200,100.0,100.0,ALLAML
DDFF-Max,21,300,100.0,100.0,ALLAML
DDFF-Max,21,500,100.0,100.0,ALLAML
DDFF-Max,21,7129,86.66666666666667,100.0,ALLAML
DDFF-Max,22,25,86.66666666666667,86.66666666666667,ALLAML
DDFF-Max,22,50,93.33333333333333,86.66666666666667,ALLAML
DDFF-Max,22,75,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,22,100,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,22,150,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,22,200,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,22,300,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,22,500,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,22,7129,93.33333333333333,93.33333333333333,ALLAML
DDFF-Max,23,25,100.0,100.0,ALLAML
DDFF-Max,23,50,100.0,100.0,ALLAML
DDFF-Max,23,75,100.0,100.0,ALLAML
DDFF-Max,23,100,100.0,100.0,ALLAML
DDFF-Max,23,150,100.0,100.0,ALLAML
DDFF-Max,23,200,100.0,100.0,ALLAML
DDFF-Max,23,300,100.0,100.0,ALLAML
DDFF-Max,23,500,100.0,100.0,ALLAML
DDFF-Max,23,7129,93.33333333333333,100.0,ALLAML
DDFF-Max,24,25,93.33333333333333,100.0,ALLAML
DDFF-Max,24,50,100.0,100.0,ALLAML
DDFF-Max,24,75,100.0,100.0,ALLAML
DDFF-Max,24,100,100.0,100.0,ALLAML
DDFF-Max,24,150,100.0,100.0,ALLAML
DDFF-Max,24,200,100.0,100.0,ALLAML
DDFF-Max,24,300,100.0,100.0,ALLAML
DDFF-Max,24,500,100.0,100.0,ALLAML
DDFF-Max,24,7129,86.66666666666667,100.0,ALLAML
DDFF-Ensemble,0,25,100.0,100.0,ALLAML
DDFF-Ensemble,0,50,100.0,100.0,ALLAML
DDFF-Ensemble,0,75,100.0,100.0,ALLAML
DDFF-Ensemble,0,100,100.0,100.0,ALLAML
DDFF-Ensemble,0,150,100.0,100.0,ALLAML
DDFF-Ensemble,0,200,100.0,100.0,ALLAML
DDFF-Ensemble,0,300,100.0,100.0,ALLAML
DDFF-Ensemble,0,500,100.0,100.0,ALLAML
DDFF-Ensemble,0,7129,80.0,100.0,ALLAML
DDFF-Ensemble,1,25,86.66666666666667,80.0,ALLAML
DDFF-Ensemble,1,50,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,1,75,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,1,100,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,1,150,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,1,200,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,1,300,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,1,500,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,1,7129,80.0,86.66666666666667,ALLAML
DDFF-Ensemble,2,25,100.0,100.0,ALLAML
DDFF-Ensemble,2,50,100.0,100.0,ALLAML
DDFF-Ensemble,2,75,100.0,93.33333333333333,ALLAML
DDFF-Ensemble,2,100,100.0,100.0,ALLAML
DDFF-Ensemble,2,150,100.0,100.0,ALLAML
DDFF-Ensemble,2,200,100.0,100.0,ALLAML
DDFF-Ensemble,2,300,100.0,100.0,ALLAML
DDFF-Ensemble,2,500,93.33333333333333,100.0,ALLAML
DDFF-Ensemble,2,7129,80.0,100.0,ALLAML
DDFF-Ensemble,3,25,93.33333333333333,100.0,ALLAML
DDFF-Ensemble,3,50,100.0,100.0,ALLAML
DDFF-Ensemble,3,75,100.0,100.0,ALLAML
DDFF-Ensemble,3,100,100.0,100.0,ALLAML
DDFF-Ensemble,3,150,100.0,100.0,ALLAML
DDFF-Ensemble,3,200,100.0,100.0,ALLAML
DDFF-Ensemble,3,300,100.0,100.0,ALLAML
DDFF-Ensemble,3,500,93.33333333333333,100.0,ALLAML
DDFF-Ensemble,3,7129,100.0,100.0,ALLAML
DDFF-Ensemble,4,25,100.0,100.0,ALLAML
DDFF-Ensemble,4,50,100.0,100.0,ALLAML
DDFF-Ensemble,4,75,100.0,100.0,ALLAML
DDFF-Ensemble,4,100,100.0,100.0,ALLAML
DDFF-Ensemble,4,150,100.0,100.0,ALLAML
DDFF-Ensemble,4,200,100.0,100.0,ALLAML
DDFF-Ensemble,4,300,100.0,100.0,ALLAML
DDFF-Ensemble,4,500,100.0,100.0,ALLAML
DDFF-Ensemble,4,7129,86.66666666666667,100.0,ALLAML
DDFF-Ensemble,5,25,80.0,80.0,ALLAML
DDFF-Ensemble,5,50,80.0,86.66666666666667,ALLAML
DDFF-Ensemble,5,75,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,5,100,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,5,150,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,5,200,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,5,300,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,5,500,93.33333333333333,86.66666666666667,ALLAML
DDFF-Ensemble,5,7129,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,6,25,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,6,50,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,6,75,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,6,100,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,6,150,86.66666666666667,86.66666666666667,ALLAML
DDFF-Ensemble,6,200,86.66666666666667,86.66666666666667,ALLAML
